suggestion_id,content_masked,topic_label,pain_score,pain_score_new
2606,hơi rắc rối khi phải nghe điện thoại để gửi mã,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
2612,mở cho ngta thanh toán vá lâu,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
2635,"khi thanh toán cước điện , nước,, wifi giảm từ 200k trở lên nhé",Cụm 0: Gọi / Điện / Thoại,0.0,0.0
2646,sohămmachsaky/ [PHONE] ,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
2656,huỷ tài khoản cũ tạo tài khoản với số đt mới,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
2662,"nếu có thì app thêm thể lệ nạp thẻ 120,000k",Cụm 0: Gọi / Điện / Thoại,0.0,0.0
2672,Muốn tăng hạn mức nạp điện thoại vi trả sau hiện tại được có 1tr,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
2674,thêm nhiều khuyến mãi nạp điện thoại,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
2723,giảm data truy cập,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
2733,nên hỗ trợ KH gửi mã otp qua email,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
2760,"Sao trong phần quản lí thẻ thành viên ko có 7 eleven mà trong phần tin nhắn doanh nghiệp lại có, mỗi lần muốn tích điểm vào đâu tìm",Cụm 0: Gọi / Điện / Thoại,0.0,0.0
2808," [PHONE] 
 E muốn nâng hạng mức ví trả sau ạ 
",Cụm 0: Gọi / Điện / Thoại,0.0,0.0
2817,thanh toán thẻ tín dụng Techcombank,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
2858,Xác thực khuôn mặt mới có thể đăng nhập đc. Đt bị hư face id hoặc camera hư thì lấy gì mà đăng nhập.. Xàm vừa thôi. Ngân hàng đăng nhập còn chưa bắt xác thực khuôn mặt. Giao dịch thì chặn tùm lum. Ví điện tử dùng để giao dịch thanh toán hóa dơn v.v. Vậy mà giao dịch thì chặn. Làm riếc thấy mất cười. Từ từ Chẳng ai muốn dùng momo. Bớt bớt lại đi. Làm riết làm tùm bậy ko à. Toàn âm trì,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
2877,hóa đơn ko có chi tiết tên khác hàng hoặc mã khách hàng.Đóng hóa đơn dùm thì cũng ko biết đâu mà tính.,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
2886,tôi góp ý là có thể đổi số điện thoại,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
2891,tôi thanh toán đầy đủ r mà sao cứ có số lạ gọi cho tôi là sao,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
2894,"ra nhiều mã giảm giá nạp điện thoại, hoàn tiền cho khách hàng hơn",Cụm 0: Gọi / Điện / Thoại,0.0,0.0
2900,tôi muốn đổi thông tin chính chủ số điện thoại này,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
2902,app làm ăn như lon tiền hoàn về rồi vẫn tính là t vay phải chả 30nghìn ôi thật vcl trong khi t chưa được tiêu đcm chúng mày,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
2913,tôi thấy hỗ trợ bằng AI chưa thật sự ok. Liên hệ cskh thì lâu. đề nghị bổ sung số hotline,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
2918,cho phép nhấn giữ vào tin nhắn trong chat để copy,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
2931,"thanh toán in ternet của viettel nên thể hiện số tiền tháng đó thanh toán luôn khi nhập mã khách hàng, tránh nhập sai số tiền",Cụm 0: Gọi / Điện / Thoại,0.0,0.0
2932,"tôi đang đi công tác nước ngoài cả tháng nay, sao ko có thấy notifications nhắc trả tiền trong ví trả sau trên App? các tin nhắn nhắc trả tiền từ công ty toàn tin nhắn KHÔNG CÓ DẤU CÂU gì cả, nhìn như tin nhắn scam từ Campuchia. Mong là tất cả các tin nhắn từ công ty sắp tới sử dụng tiếnh Việt CÓ DẤU CÂU đàng hoàng để không nhìn như là tin nhắn SCAM từ Campuchia 🙏",Cụm 0: Gọi / Điện / Thoại,0.0,0.0
2967,những cái quảng cáo này rất mất thiện cải & trải nghiệm tồi tệ cho những thứ nó đè lên. kể cả mbbank cũng đã bỏ cái con bee đi từ lâu. Thật sự nó ko đáng có trên giao diện người dùng,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
2970,"đặt hơn 30phút mà không thấy tài xế xác nhận đơn hàng, gọi không bắt máy. tới khi hủy đơn thi báo là đơn hàng đang đi. Không hủy được. rất bất tiện. ",Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3010,"cho save danh sach user trong nhóm, thay vì phải nhập manual mỗi lần chia",Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3012,tôi trả trước hạng mà sao ko đc sử dụng dịch vụ nữa,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3032,chưa đến deadline thanh toán đã gọi điện ầm ĩ cả người quen để đòi nợ trải nghiệm tệ,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3060,Yêu cầu thêm phần điện tiêu thụ bao nhiêu ký điện trên 1 tháng.,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3065,suốt ngày gửi tin . nhưng có cho mở ví trả sau thì đừng gửi tin nữa . mất thời gian,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3088,Hãy thêm hủy lệnh trong thời gian chờ nghỉ trưa hoặc chỉnh sửa đặt lại lệnh,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3165,đụ mẹ nó đóng tiền đàng hoàng mà toàn điện thoại um sùm nó bị ngu,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3207,phần liên hệ hỗ trợ nên để ẩn đi được. che hết thông tin hoá đơn,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3209, [NUMBER] https://mobile.facebook.com/help/ [NUMBER] /?helpref=uf_sharehttps://www.facebook.com/share/1HvYsogxUK/https://volunteer.88clb23.com/am-ap-tuoi-gia/https://volunteer.88clb23.com/am-ap-tuoi-gia-2/https://volunteer.88clb23.com/ho-tro-mai-am-tam-duc/https://volunteer.88clb23.com/am-ap-tuoi-gia/https://volunteer.88clb23.com/am-ap-tuoi-gia-2/https://volunteer.88clb23.com/am-ap-tuoi-gia/https://volunteer.88clb23.com/ho-tro-mai-am-tam-duc/https://abcvip.in/register?f=undefined7866,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3241,có cách nào tắt banner ví trả sau ko quảng cáo hoài,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3242,"Trước khi tự động trừ  hãy gửi tin nhắn đồng ý xác nhận, vì đôi khi khách hàng quên huỷ dịch vụ mà ví vẫn tự trừ",Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3269,"Tôi yêu cầu các bạn giải trình về việc hiển thị thông tin sai lệch, chứ không cần bạn đưa tổng đài Viettel ở giờ phút này. Tại sao đây là giao dịch nạp tiền Viettel mà app hiển thị thông tin liên hệ của bên khác? Quá mất thời gian.",Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3309,"Khi làm đúng yêu cầu dán link rồi mà trong lúc đợi ko có một thông báo là nói là link hợp lệ hay ko cả, nếu thành công thì khi hoàn tiền xong thì hệ thông mới nhảy thông báo quá trình hoàn tiền, còn ko thành công thì ko có 1 thông báo nào làm mình đợi rất lâu và cũng ko biết tại sao ko đc hoàn dù đã làm đúng như trc đây và đc hoàn bth. Đề xuất nên có thêm thông báo quá trình đc hoàn tiền đc xử lí theo thời gian thực và thông báo có đc hoàn tiền hay ko để người dùng ko phải chờ đợi mà ko rõ kq",Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3320,Không nên hiện thông tin thu chi cá nhân trong màn hình bill gửi người khác,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3321,tới hạn người ta trả tiền dừng có đt ok mong xem xét lại vấn đề này cảm ơn,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3325,tại sao không có xóa đoạn chat???,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3344,tôi muốn chụp hình ảnh toàn diện hóa đơn để gửi người nhà nhưng mà toàn bị hiện các thông báo không cần thiết,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3356,không có một khuyến mãi nào liên quan đến coca cola,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3358,cần thêm mã giảm giá,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3360,Khi đặt vé máy bay Quốc Tế: thông tin người dùng bị đảo trật tự (VD: Nguyen Van A -> Van A Nguyen) điều này gây khó khăn khi 1 số nước bắt bẻ tên không khớp với hộ chiếu,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3362,không tự thanh toán dịch vụ Google,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3367,thêm chức năng đổi số điện thoại khi bin mất sim,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3373,"Số thẻ:  [NUMBER] 
Seri:  [NUMBER] 
",Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3384,muốn nhận mã otp bằng cách khác không qua số điện thoại,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3388,cho phép thay đổi tên người dùng trong khoảng thời gian nhất định ( ít nhất 3 năm đầu tiên sau khi lặp tài khoản và từ lúc kết thúc 3 năm đầu tiên thì tên được lưu sẽ là tên người dùng mãi mãi),Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3390,nên có nhiều voucher internet vào đầu tháng,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3442,tôi ko bt cách đăng ký,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3460,yêu cầu khi nào chuyển từ từ môm qua ngân hàng phải để khách hàng xác nhận mới được chuyển lệnh cho bên thứ 3 như capcut hay các App khác .Thanks,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3473,"Màn hình danh sách bạn bè chỉ xem được danh sách, không có tính năng tìm (theo số điện thoai hoặc tên tài khoản) và kết bạn. Đề nghị bổ sung tính năng",Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3520,"thêm liên kết với thẻ vikkigo, thêm thanh toán thẻ tín dụng vpb",Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3582,nhân viên gọi điện thoại nhắc đóng tiền momo vào lúc 14:08 ngày 10.2 nói chuyện với khách hàng thiếu sự tôn trọng.,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3584,nên thêm chức năng lịch sử voucher để khi tôi chưa dùng voucher đó nhưng tự nhiên biến mất tôi có thể biết nó nằm ở đâu,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3589,thêm nhiều khuyến mãi nạp  tiền điện thoại,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3600,không tự ý thanh toán các gói,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3645," mình nghĩ nên đổi ,thấy để đến hạn và trễ ngày 5 thì không thích hợp đâu ạ , mình thanh toán điện lúc 30/4/2026  và phải trả ngày 30/5 là hợp lý ạ chứ như vậy mình thấy không hợp lý tí nào cả",Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3647,Màn hình thanh toán nên ẩn cái Liên hệ hỗ trợ đi. Vì khi chụp màn hình thanh toán hóa đơn tiền điện hay nước thì cái chữ Liên hệ hỗ trợ nó che mất kỳ thanh toán k thấy được,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3683,"sau khi lưu tên gợi nhớ, lần chuyển tiền tới tk ng/hàng sau đó khi share biên lai không hiện ttin chi tiết, khi vào lại lịch sử giao dịch cũng không có nút share. Mong team cải thiện chỗ này, thén kìu",Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3698,lần trước mình đã thanh toán thành công nhưng nhân viên vẫn báo mình trả trễ,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3718,"giao dịch thường xuyên nhưng không hổ trợ vay, những app khác đả hổ trợ ",Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3730,mở thêm voucher giảm giá chiết khấu nạp thẻ điện thoại,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3758,cho thêm mã giảm giá,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3760,"Cần có thêm chức năng mua dịch vụ bổ sung như mua hành lý, ... khi đặt vé máy bay vì lúc cần mua thêm vào website hãng không đặt được, phải liên hệ ngoài rất phức tạp.",Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3773,hãy gửi mã OTP đến số điện thoại của tôi  [PHONE] ,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3804,cần thay đổi số điện thoại cho nhguoiwf sử dụng khi cần thiết và hỗ trợ xác thực online qua nhân viên hỗ trợ ví ko ko hỗ trợ được thì chịu hẳn,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3839,chỗ Apple service nên ghi thêm là loại dịch vụ gì để khi nhìn vô hóa đơn cái biết liề,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3847,thêm nhiều mã giảm gia điện nhé,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3850,chọn ảnh thư viện tôi bị mất cccd,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3851,thêm vochur điện thoại,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3856,lên để số điện ở đây để người dùng biết còn so sánh số điện tháng trước và sau chứ,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3860,thêm mã voucher du lịch.,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3865,mong voucher này áp dụng cho app katinat,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3891,"hay bị out ra khỏi ứng dụng, hoặc không kết nối được với 4G",Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3900,"tôi nói thật, nếu anh chị bán sim thì nên để mục sắp xếp giá cả từ thấp đến cao hoặc từ cao xuống thấp. chứ nhiều lúc t muốn mua sim rẻ nhất của nhà mạng nào đó mà ko biết tìm cái nào thấp nhất nên lại thôi",Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3906,"MoMo vẫn chưa có thể thay đổi số điện thoại ,và chuyển toàn bộ những điểm lưu của số cũ sang mới . đó là bất tiện và thiệt cho người dùng",Cụm 0: Gọi / Điện / Thoại,0.0,0.0
3942,lãi quá nặng hơn app đen,Cụm 0: Gọi / Điện / Thoại,0.0,0.0
475,thêm nhiều sự kiện săn xu dịp Tết đi,Cụm 11: Xu / Nhiệm / Tích Xu,0.35,0.22124219558999517
532,nên ra nhiều sự kiện kiếm xu hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.35,0.22124219558999517
567,"Thân chào AD MoMo.
Em có ý kiến như thế này, phần cho heo dùm bạn bè , bên ứng dụng của mình có thể tăng lên từ 5 người thành 10 người được không AD, vì nếu như ngày đó nguyên góp nhiều thì sẽ có lương thực nhiều, vượt giới hạn, nên thức ăn vẫn còn Dư, Mong AD đề xuất cấp trên để nâng cấp việc này, có thể tạo điều kiện giúp đỡ bạn bè được nhiều hơn trong ứng dụng, có thể bạn bè thân thiết, giúp đỡ bạn bè trong ứng dụng cũng tốt mà đúng không AD.Mong ad xem xét lại để thay đổi việc này 
Tạm Biệt ",Cụm 11: Xu / Nhiệm / Tích Xu,0.35,0.22124219558999517
746,Nên có mục Giải đố nhận xu. Vừa giải trí vừa bổ sung kiến thức cho người tham gia.,Cụm 11: Xu / Nhiệm / Tích Xu,0.35,0.22124219558999517
2088,thêm nhiều sự kiện cày xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.35,0.22124219558999517
2214,nên nhiều ưu đãi hơn và tổ chức nhiều sự kiện off giống zlp,Cụm 11: Xu / Nhiệm / Tích Xu,0.35,0.22124219558999517
2245,"Đề xuất có nhiều sự kiện, nhiệm vụ tích xu hơn",Cụm 11: Xu / Nhiệm / Tích Xu,0.35,0.22124219558999517
3186,"thêm sự kiện tích xu, nhiệm vụ tích xu dễ hơn",Cụm 11: Xu / Nhiệm / Tích Xu,0.35,0.22124219558999517
3882,Heo tổ chức thêm sự kiện thưởng xu đi,Cụm 11: Xu / Nhiệm / Tích Xu,0.35,0.22124219558999517
3999,có thêm sự kiện live như năm 2025,Cụm 11: Xu / Nhiệm / Tích Xu,0.35,0.22124219558999517
29,thêm nhiều voucher cửa hàng tiện lợi,Cụm 11: Xu / Nhiệm / Tích Xu,0.65,0.21429197007683445
527,tăng thêm các ưu đãi đổi xu từ các cửa hàng tiện lợi,Cụm 11: Xu / Nhiệm / Tích Xu,0.65,0.21429197007683445
2140,"tỷ suất sinh lời tăng thêm 1% nữa đi, để mọi người có thể góp quỹ nhiều hơn ",Cụm 11: Xu / Nhiệm / Tích Xu,0.65,0.21429197007683445
3504,Tăng mức sinh lời Túi thần tài,Cụm 11: Xu / Nhiệm / Tích Xu,0.65,0.21429197007683445
3517,Càng nhiều hoạt động càng lag ví ấy,Cụm 11: Xu / Nhiệm / Tích Xu,0.65,0.21429197007683445
3103,"Thêm kết hôn cho heo đất, có thể thu hoạch, chăm heo của người phối ngẫu như heo của mình",Cụm 11: Xu / Nhiệm / Tích Xu,0.65,0.1780031259021009
3729,đề xuát ưu đãi hoàn tiền liên tục,Cụm 11: Xu / Nhiệm / Tích Xu,0.35,0.1579159273670907
7,nên giảm xu đổi vuocher xuống.Cho làm nhiệm vụ tương đối dễ cho khách dễ tích xu lại,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
28,"Livestream vào các dịp lễ lớn, tung xu và voucher",Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
38,sắp xếp danh mục hợp lý hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
51,hãy cho thêm nhiều hoạt động tặng xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
63,Cho game xếp hình trao đổi tích xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
71,nhiều nhiệm vụ tích xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
74,"Mình đề xuất phần này nên thêm phần ""số dư quỹ"" ạ",Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
90,mình nghĩ nên nhiều voucher koi thé hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
99,cho nhiều khuyến mãi hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
105,Tăng số vòng quay heo đất lên 4 lần/lượt,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
111,Tăng thêm mã giảm giá cho khách hàng thân thiết.,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
139,tăng thưởng xu cho mỗi giao dịch,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
141,bảo hiểm y tế nên có thêm chức năng giá hạn bảo hiểm y tế khi bảo hiểm y tế gần hết hạn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
154,nhiều chương trình khuyến mãi hơn nữa,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
184,tạo nhiều nhiệm vụ nhận xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
208,cho nhiều ưu đãi hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
209,cho em nhiều ưu đãi hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
231,thêm trồng cây kiếm thêm xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
232,nên thêm nhiều nhiệm vụ tích xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
255,thêm voucher bách hóa xanh,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
269,nhiệm vụ kiếm xu ít và không cao,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
271,ra thêm nhiều voucher data hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
272,Nên có nhiều mẫu thiệp hơn để lựa chọn khi chuyển tiền,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
274,thêm nhiều nhiệm vụ làm ra xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
276,nên cho nhiều nhiệm vụ cày xu hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
288,cho thêm tặng xu và mã giảm giá nhiều hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
306,cho các thành viên nhiều nhiệm vụ để tíc đc xu ngiều hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
307,thêm nhiều tính năng tích xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
313,thêm nhiều chương trình khuyến mãi hoàn tiền nhiều hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
325,mình nên cho thêm nhiều ưu đãi,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
326,xem quảng cáo được xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
336,ra thêm nhiều nhiệm vụ tích xu hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
346,khuyến mãi nạp đt nhiều vào nhé,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
350,khuyến mãi nhiều lên là ok,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
373,thêm nhiều nhiệm vụ tặng xu hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
374,cho thêm nhiệm vụ xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
385,Tặng xu nhiều hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
386,"Nên thêm nhiệm vụ nạp tiền vào túi thần tadi mỗi ngày để tích xu, như bên Zalopay ạ",Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
394,ra nhiều tính năng lấy xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
400,thêm các chương trình kiếm xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
423,tôi nghĩ nên tung nhiều ưu đãi hơn dành cho ngành f&b,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
443,nên tăng các dịch vụ săn su đơn giản,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
451,thêm nhiều mã voucher xanh sm hơn nữa,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
452,nên cho thêm tính năng xem vdeio tặng thêm xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
466,làm chương trình thưởng xu lấy lộc đầu năm nào,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
474,thêm cách kiếm xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
487,thêm nhiều mã giảm giá là ok,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
495,thêm nhiệm vụ tích xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
496,tăng lãi suất túi thần tài tài. nên có nhiều ưu đãi đãi về nạp điện thoại,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
509,thêm nhiều ưu đãi hoàn tiền hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
510,Có nhiều ưu đãi hoàn tiền hơn.,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
511,cho nhiều mã voucher highland tại cửa hàng hơn nha,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
528,Thêm khuyến Mãi Grab,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
533,thêm nhiều nhiệm vụ để cộng xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
548,cho  nhiều giao dien đẹp mắt  ngày  Tết,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
560,dễ nhìn hơn. thêm nhiều mã giảm hoá đơn. ví trả sau trả dc nhiều cửa hàng hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
569,mong có nhiều chương trình để gom được xu nhiều hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
575,nên có thêm voucher 1 tặng 1 của highlands,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
578,nhiều xu thưởng hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
593,nhiệm vụ tích được nhiều xu hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
594,tăng thêm nhiệm vụ tích xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
599,nên thêm nhiềumã ưu đãi,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
600,thêm nhiều mã giảm giá hơn nữa,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
620,nên cho thêm nhiều mục để tích xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
661,thêm xu khi làm nhiệm vụ,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
662,Cần tăng thêm nhiệm vụ tích xu mỗi ngày,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
677,"nhiều khuyến mãi hơn, và vorcher giảm giá",Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
700,nên cho điểm danh xu mỗi ngày,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
702,hãy cho thêm nhiều cách kiếm xu và xu nữa,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
716,nhiều ưu đãi cho người dùng hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
738,tăng thêm nhiều chương trình nhận xu và tăng tỉ lệ nhận được nhiều xu,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
744,thêm nhiều ưu đãi khi chuyển tiền hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
745,cần thêm km card,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
757,có nhiều khuyến mãi xăng,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
761,mở lại chuỗi livestream thưởng xu dịp Tết nào,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
769,thêm nhiều hoạt động tích xu đổi tiền nữa,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
773,có thêm nhiều voucher cho khách hàng tạo động lực duy trì nhiều như bên Zalo sẽ bước thêm các nước khác dùng môm,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
774,nên có hoàn tiền nhanh hơn cho dịch vụ du lịch,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
785,cần có nhiều ưu đãi hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
810,thêm nhiều khuyến mãi các dịch vụ để thu hút người sử dụng,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
826,cần khuyến mại xu thưởng nhiều hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
834,thêm nhiều khuyến mãi,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
839,Cần tăng thêm xu cho mỗi nhiệm vụ để thu hút nhiều khách hàng tham gia hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
845,nhiều khuyến mãi hữu ích hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
847,thêm các cách kiếm xu như trồng cây như shoppe á,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
848,Thêm nhiều nhiệm vụ tích xu mới lạ,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
849,nên cho thêm nhiều xu ạ,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
850,nên tăng mức xu thưởng,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
861,khuyến mãi tăng nhiều hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
874,sẽ có nhiều nhiệm vụ để kiếm xu dễ hơn,Cụm 11: Xu / Nhiệm / Tích Xu,0.0,0.0
